id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_clean,has_license,has_review
1151424284156179758,0,8,14,Wellington-Harrington,42.37038265766108,-71.09604042561301,Private room in home,3,2.0,2.0,134.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,8,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,37,House,1,1
1151558859405595911,1,3,3,Wellington-Harrington,42.37386648965686,-71.09211695409765,Entire rental unit,3,1.0,0.0,201.0,1,30,4.88,4.91,4.93,4.98,4.96,4.79,4.76,0,3,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,27,Apartment,0,1
1153680200446772917,1,2,2,Mid-Cambridge,42.37259,-71.10881,Private room in rental unit,2,1.0,1.0,112.0,3,365,4.95,4.95,4.95,4.95,4.95,4.98,4.88,0,2,1.5,1.0,False,True,1,1,1,1,1,1,1,1,1,1,53,Apartment,1,1
1159005657128284234,0,1,1,The Port,42.36969400648805,-71.10045735549576,Entire rental unit,3,2.0,3.0,291.0,30,90,5.0,5.0,3.0,4.0,5.0,5.0,5.0,0,1,1.0,0.0,False,False,1,1,1,1,1,0,1,1,0,1,35,Apartment,0,1
1160451157006000486,1,41,51,East Cambridge,42.3723,-71.07583,Entire rental unit,7,2.0,6.0,601.0,2,90,4.56,4.67,4.83,4.67,4.72,4.89,4.5,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,78,Apartment,1,1
1161232183797796588,1,41,51,Area 2/MIT,42.36177,-71.09012,Entire rental unit,7,2.0,8.0,688.0,4,365,4.87,4.79,4.93,4.79,4.57,4.93,4.64,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,67,Apartment,1,1
1163242441687978095,0,8,14,Wellington-Harrington,42.36940818886399,-71.09470540422973,Private room in townhouse,2,1.0,1.0,121.0,4,365,5.0,5.0,4.91,4.86,5.0,4.82,4.86,1,8,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,28,House,1,1
1166729654345910626,1,1,1,East Cambridge,42.37083,-71.08018,Entire rental unit,4,2.0,2.0,336.0,2,45,5.0,4.98,5.0,4.91,5.0,4.93,4.85,1,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,60,Apartment,1,1
1168157086124454476,0,12,14,The Port,42.36441,-71.09873,Private room in rental unit,1,1.0,1.0,76.0,1,365,4.79,4.92,4.68,4.92,4.93,4.86,4.77,0,2,1.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,38,Apartment,1,1
1168185217934257584,0,12,14,The Port,42.36645675704977,-71.0975069307599,Private room in rental unit,1,1.0,1.0,77.0,1,365,4.88,4.9,4.73,4.89,4.95,4.91,4.84,0,2,1.0,1.0,False,True,1,1,1,1,0,0,1,1,1,1,35,Apartment,1,1
1168327604165720211,0,8,14,Wellington-Harrington,42.36921,-71.095113,Private room in home,2,1.0,1.0,151.0,5,365,4.92,4.92,5.0,5.0,4.92,4.92,4.77,1,8,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,26,House,1,1
1171149851114416498,0,280,446,North Cambridge,42.39435638597691,-71.13417082598548,Entire rental unit,3,3.0,3.0,117.0,29,365,4.58,4.75,4.75,4.83,4.92,4.75,4.5,0,97,1.0,0.0,False,False,1,1,1,1,1,0,1,1,0,0,28,Apartment,0,1
1172778230634835172,0,55,56,Wellington-Harrington,42.37160188375957,-71.0901432876178,Private room in rental unit,2,1.0,1.0,75.0,1,365,4.27,4.45,4.22,4.68,4.65,4.51,4.24,1,16,1.0,1.0,False,True,1,1,0,1,0,0,1,0,0,1,15,Apartment,0,1
1177072451952554440,0,3,3,Mid-Cambridge,42.37419,-71.10758,Entire rental unit,6,3.0,5.0,355.0,1,365,4.88,4.91,4.95,4.97,4.92,4.89,4.67,0,2,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,63,Apartment,1,1
1178492313911933828,1,1,1,The Port,42.36867720000001,-71.09671469999999,Entire guest suite,2,1.0,1.0,251.0,2,28,5.0,5.0,5.0,5.0,5.0,4.98,4.93,0,1,1.0,0.0,False,False,1,1,1,1,1,1,0,1,1,0,36,Other_Unique,1,1
1187042768538554392,0,280,446,Agassiz,42.38125,-71.11892,Private room in rental unit,1,1.0,1.0,70.0,29,365,4.82,4.64,4.91,5.0,5.0,5.0,4.82,0,97,1.0,1.0,False,True,1,1,1,1,0,0,1,1,0,1,26,Apartment,1,1
1187063016889423883,0,280,446,Agassiz,42.37992,-71.11779,Private room in rental unit,1,1.0,1.0,70.0,29,365,4.33,4.33,4.33,5.0,5.0,5.0,4.67,0,97,1.0,1.0,False,True,1,1,1,1,0,0,0,1,0,1,20,Apartment,1,1
1187065998977014603,0,280,446,Agassiz,42.38132576887519,-71.11702970823859,Private room in rental unit,1,1.0,1.0,54.0,29,365,4.83,4.5,5.0,4.67,5.0,5.0,4.83,0,97,1.0,1.0,False,True,1,1,1,1,0,0,0,1,0,0,22,Apartment,1,1
1190043718974452163,0,1,1,North Cambridge,42.39546,-71.14285,Private room in bed and breakfast,2,1.0,1.0,172.0,1,3,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,1,1.0,0.0,False,True,1,1,1,0,0,0,0,1,0,0,21,Hotel_B_and_B,0,0
1190384384922571617,0,3,3,East Cambridge,42.37271,-71.08066,Room in hotel,4,1.0,2.0,227.0,1,365,4.74,4.8,4.82,4.83,4.8,4.59,4.5,1,3,1.0,0.0,False,True,1,1,1,0,1,1,1,0,1,1,24,Hotel_B_and_B,0,1
1190384395684464293,0,3,3,East Cambridge,42.37232326098314,-71.08248339860911,Room in hotel,4,1.0,2.0,262.0,1,365,4.33,4.44,4.44,4.28,4.39,4.5,4.28,1,3,1.0,0.0,False,True,1,1,1,0,1,1,1,0,1,1,24,Hotel_B_and_B,0,1
1190385778062073805,0,3,3,East Cambridge,42.37272,-71.08098,Room in hotel,4,1.0,2.0,239.0,1,365,4.69,4.79,4.69,4.81,4.73,4.59,4.56,1,3,1.0,0.0,False,True,1,1,1,0,1,1,1,0,1,1,24,Hotel_B_and_B,0,1
1190549927997031081,1,20,28,Mid-Cambridge,42.37132,-71.10208,Private room in home,3,2.0,2.0,306.0,2,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,0,1,46,House,1,1
1191279975593162825,1,1,1,East Cambridge,42.3650257,-71.0829696,Entire rental unit,3,1.0,1.0,476.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,1,1.0,0.0,False,False,1,1,1,1,1,1,0,1,0,0,36,Apartment,0,1
1195767016369732225,1,41,51,East Cambridge,42.36206,-71.08106,Entire rental unit,6,2.0,5.0,571.0,2,90,4.88,4.8,4.92,4.88,4.96,5.0,4.76,1,33,2.0,0.0,False,False,1,1,1,1,1,0,1,1,1,1,52,Apartment,0,1
1198313523518703862,1,3,3,Riverside,42.37233,-71.11673,Entire townhouse,8,4.0,4.0,390.0,2,730,4.79,4.79,4.91,4.89,4.85,5.0,4.7,1,3,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,58,House,1,1
1202785670242150410,1,3,3,Riverside,42.37154,-71.11598,Entire home,16,8.0,8.0,684.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,3,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,58,House,0,1
1206044455264417131,1,41,51,The Port,42.3638835,-71.1004346,Entire rental unit,8,2.0,5.0,441.0,2,90,4.86,4.93,4.93,4.75,4.86,4.96,4.64,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,82,Apartment,1,1
1208871304952594626,0,3,5,Strawberry Hill,42.37921,-71.15551,Private room in rental unit,2,1.0,1.0,48.0,1,365,4.67,4.73,4.53,4.87,4.53,4.87,4.47,0,2,1.0,1.0,False,True,1,1,1,0,1,0,1,1,0,0,20,Apartment,1,1
1211878686673564518,1,1,1,Wellington-Harrington,42.37239376536182,-71.09621903068847,Entire home,6,3.0,3.0,555.0,2,17,4.7,4.8,4.8,4.9,4.9,4.7,4.7,0,1,2.5,0.0,False,False,1,1,1,0,0,0,0,1,0,0,13,House,0,1
1214501783503412857,1,3,5,Mid-Cambridge,42.36982707034522,-71.10088294934893,Private room in home,2,1.0,1.0,175.0,3,365,5.0,5.0,5.0,4.92,5.0,5.0,5.0,0,3,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,59,House,0,1
1214765819998089298,1,1,1,Wellington-Harrington,42.37211,-71.09598,Entire home,2,2.0,1.0,92.0,1,365,4.72,4.7,4.74,4.93,4.89,4.76,4.53,1,1,1.0,0.0,False,False,1,1,1,1,0,0,0,0,1,0,15,House,0,1
1215122695696010285,1,2,2,Cambridgeport,42.3574945,-71.1085009,Entire rental unit,7,3.0,4.0,344.0,1,1125,4.98,4.96,4.98,4.96,4.98,4.98,4.9,0,1,1.0,0.0,False,False,1,1,1,1,1,0,1,1,1,1,43,Apartment,1,1
1215211193317942752,1,3,5,The Port,42.36837279746722,-71.10017692076374,Private room in home,2,1.0,1.0,189.0,3,160,5.0,5.0,4.96,5.0,5.0,4.96,4.92,0,3,1.5,0.0,False,True,1,1,1,1,1,1,1,1,1,1,59,House,0,1
1216024165747801241,1,1,1,The Port,42.36713,-71.10083,Entire rental unit,4,2.0,2.0,333.0,2,365,4.92,4.88,4.76,4.88,5.0,4.96,4.64,0,1,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,50,Apartment,0,1
1216616538036389684,1,2,2,Mid-Cambridge,42.3715754,-71.1081792,Private room in rental unit,2,1.0,1.0,116.0,3,1125,4.89,4.94,4.89,4.91,4.94,4.97,4.86,0,2,1.5,1.0,False,True,1,1,1,1,1,1,1,1,1,1,47,Apartment,0,1
1220584110709467998,1,3,3,The Port,42.3702,-71.09764,Entire home,6,3.0,3.0,618.0,3,365,4.94,4.82,4.88,4.94,4.94,4.94,4.88,0,3,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,House,1,1
1221193592464274041,0,280,446,Agassiz,42.3807696054112,-71.11781871621915,Private room in rental unit,1,1.0,1.0,52.0,29,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,29,Apartment,0,1
1224103678525360830,1,3,3,The Port,42.37022,-71.0977,Private room in home,2,1.0,1.0,214.0,2,365,4.56,5.0,5.0,5.0,4.56,4.89,4.44,0,3,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,57,House,1,1
1225319201692184906,1,2,5,Riverside,42.36652,-71.11007,Entire home,2,1.0,1.0,235.0,30,90,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,0,1,0,29,House,1,0
1226359315673997274,0,2,2,Strawberry Hill,42.37555,-71.15058,Private room in home,2,1.0,1.0,68.0,31,365,4.7,4.87,4.53,4.83,4.87,4.83,4.8,0,2,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,53,House,0,1
1226379655698312130,0,2,2,Strawberry Hill,42.37586,-71.15205,Private room in home,2,1.0,1.0,77.0,31,365,4.85,4.74,4.47,4.85,4.85,4.88,4.65,0,2,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,51,House,0,1
1227787991851659159,1,3,3,Wellington-Harrington,42.37254350078882,-71.09910994825631,Private room in home,4,2.0,2.0,315.0,3,365,4.92,5.0,5.0,5.0,5.0,4.92,5.0,0,3,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,58,House,1,1
1228141057351589960,0,3,3,Mid-Cambridge,42.3741857,-71.1075845,Entire rental unit,4,2.0,2.0,266.0,1,365,4.92,4.77,4.96,5.0,5.0,5.0,4.88,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,52,Apartment,1,1
1228580827116834283,1,41,51,The Port,42.3638835,-71.1004346,Entire rental unit,5,1.0,5.0,545.0,2,90,5.0,5.0,4.89,4.89,5.0,4.95,4.63,1,33,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,83,Apartment,1,1
1231200267837599846,1,3,5,The Port,42.36891577592279,-71.09883397761638,Private room in bed and breakfast,2,1.0,1.0,102.0,28,160,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,3,1.5,0.0,False,True,1,1,1,0,0,0,0,1,0,0,15,Hotel_B_and_B,0,0
1231218849312160323,1,41,51,The Port,42.36388,-71.10044,Entire rental unit,8,3.0,8.0,447.0,2,90,4.88,4.96,4.96,4.92,5.0,4.88,4.77,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,76,Apartment,1,1
1231842790919068278,1,3,4,Mid-Cambridge,42.37059773447151,-71.10674591984592,Private room in home,1,1.0,1.0,78.0,1,365,4.91,4.91,4.76,4.94,4.94,4.99,4.82,0,3,2.0,1.0,False,True,1,1,1,1,0,0,1,1,0,0,16,House,0,1
1231846129912835942,1,3,4,Mid-Cambridge,42.37066,-71.10801,Private room in home,1,1.0,1.0,80.0,1,365,4.91,4.91,4.83,4.93,4.9,4.92,4.84,0,3,2.0,0.0,False,True,1,1,1,1,0,0,1,1,1,0,18,House,0,1
1232012149968507798,1,70,145,Agassiz,42.38199995909328,-71.11775055899969,Private room in home,3,1.0,2.0,65.0,29,365,5.0,5.0,4.89,5.0,5.0,4.89,4.78,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,27,House,0,1
1232015719431173776,1,70,145,Agassiz,42.38251293442142,-71.11744835388316,Private room in home,2,1.0,2.0,65.0,29,365,4.9,4.7,4.8,4.9,4.9,4.9,4.9,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,27,House,1,1
1233950828897082169,0,35,36,Riverside,42.36421440000001,-71.1082495,Entire rental unit,8,3.0,4.0,465.0,3,289,4.7,4.67,4.76,4.91,4.76,4.91,4.39,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,Apartment,0,1
1234927492106462677,1,41,51,Cambridgeport,42.36425,-71.10194,Entire rental unit,5,1.0,5.0,375.0,2,90,4.73,4.8,5.0,4.87,4.87,5.0,4.73,1,33,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,83,Apartment,0,1
1240672030492221797,0,55,56,Wellington-Harrington,42.37136,-71.09127,Private room in rental unit,3,1.0,3.0,81.0,1,365,4.55,4.64,4.37,4.79,4.88,4.74,4.5,1,16,1.0,1.0,False,True,0,0,1,1,0,1,1,0,0,1,13,Apartment,0,1
1241558164458790735,1,1,1,Agassiz,42.38321071593467,-71.11468688433499,Entire rental unit,8,3.0,5.0,596.0,3,32,5.0,5.0,5.0,5.0,4.89,5.0,4.89,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,65,Apartment,1,1
1241598489990237742,1,2,2,Mid-Cambridge,42.37197199754264,-71.1008156826708,Entire rental unit,2,1.0,1.0,114.0,30,360,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,57,Apartment,0,1
1243535634138473191,0,4,4,Neighborhood Nine,42.38879,-71.12366,Private room in rental unit,4,1.0,2.0,105.0,30,1125,4.75,4.77,4.73,4.93,4.86,4.91,4.66,1,4,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,1
1244865689086446980,0,3,3,Neighborhood Nine,42.38661564860657,-71.12488650011618,Private room in rental unit,2,1.0,1.0,80.0,30,365,4.63,4.71,4.8,4.89,4.74,4.89,4.69,1,2,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,1
1245363849455896033,1,50,57,Riverside,42.36501,-71.10946,Entire home,14,4.0,6.0,604.0,1,365,5.0,4.96,4.94,4.98,4.98,4.88,4.88,0,7,3.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,55,House,0,1
1252234122328267954,0,7,7,The Port,42.36645,-71.10137,Entire rental unit,4,2.0,2.0,227.0,30,365,5.0,5.0,5.0,4.92,5.0,4.92,4.75,0,7,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,0,24,Apartment,0,1
1253095765275947076,1,41,51,The Port,42.36388,-71.10044,Entire rental unit,4,1.0,3.0,182.0,2,90,4.79,4.58,4.88,4.75,4.83,5.0,4.42,1,33,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,83,Apartment,0,1
1253105117613411219,1,41,51,The Port,42.36388,-71.10044,Entire rental unit,4,1.0,4.0,156.0,2,90,4.89,4.78,4.96,4.81,4.96,5.0,4.7,1,33,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,83,Apartment,0,1
1255400963257975731,0,7,7,Cambridgeport,42.36461,-71.1036,Entire rental unit,6,2.0,2.0,250.0,30,365,4.86,4.93,4.93,4.93,4.71,5.0,4.64,0,7,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
1255411501797072121,0,7,7,The Port,42.36625226933917,-71.10198150217538,Entire rental unit,4,2.0,2.0,160.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,7,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,12,Apartment,0,1
1255421497796206893,0,7,7,The Port,42.36652822428616,-71.10223234930231,Entire rental unit,4,2.0,2.0,158.0,30,365,4.67,4.92,4.92,4.75,4.83,5.0,4.67,0,7,1.0,0.0,False,False,1,1,1,0,1,1,1,1,1,0,25,Apartment,0,1
1256767679261069067,0,7,7,Cambridgeport,42.36492349367338,-71.10372068454775,Entire rental unit,6,3.0,3.0,261.0,30,365,4.57,4.57,4.86,4.71,4.57,4.57,4.29,0,7,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,0,27,Apartment,0,1
1258041198604204820,0,7,7,Cambridgeport,42.36484,-71.10359,Entire rental unit,4,2.0,2.0,300.0,30,365,4.44,4.89,5.0,4.78,4.67,4.89,4.56,0,7,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,0,26,Apartment,0,1
1258614589442435697,1,1,1,Riverside,42.3649,-71.11287,Entire home,6,3.0,4.0,361.0,1,730,4.88,4.83,4.96,5.0,4.96,4.96,4.67,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,House,0,1
1258940902069664010,0,15,25,Mid-Cambridge,42.37481,-71.10613,Private room in home,2,1.0,1.0,82.0,1,25,4.47,4.74,4.35,4.91,4.47,4.74,4.47,0,8,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,23,House,0,1
1262587718858139279,0,7,7,Mid-Cambridge,42.36643,-71.10362,Entire rental unit,6,3.0,3.0,261.0,30,365,4.89,5.0,4.44,5.0,4.89,4.78,5.0,0,7,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,0,26,Apartment,0,1
1264057236607671826,1,41,51,The Port,42.36448272550945,-71.10155690175387,Entire rental unit,8,2.0,6.0,505.0,30,365,5.0,5.0,5.0,5.0,4.75,4.88,4.88,1,33,2.0,0.0,False,False,1,0,1,1,1,0,1,1,1,1,56,Apartment,0,1
1264464956394349904,1,4,4,Mid-Cambridge,42.37617,-71.11138,Entire villa,6,3.0,3.0,547.0,1,29,3.89,3.89,4.11,4.78,4.0,5.0,3.89,0,2,2.0,0.0,False,False,1,1,1,1,1,0,1,1,1,1,57,House,1,1
1268486506424486225,1,41,51,East Cambridge,42.36206,-71.08106,Entire rental unit,6,2.0,0.0,707.0,2,90,4.89,4.89,4.89,4.78,4.83,5.0,4.78,1,33,2.0,0.0,False,False,1,0,1,1,1,1,1,1,1,1,90,Apartment,0,1
1270440729536417168,0,55,56,Wellington-Harrington,42.3714065707547,-71.09131070576385,Private room in rental unit,3,1.0,2.0,80.0,1,365,4.71,4.71,4.39,4.89,4.89,4.82,4.63,1,16,1.0,1.0,False,True,0,0,0,1,0,1,1,0,0,1,10,Apartment,0,1
1270533746072985791,1,2,2,North Cambridge,42.3891,-71.1205,Private room in home,2,1.0,1.0,101.0,2,60,4.71,4.79,4.57,4.93,5.0,4.86,4.43,0,2,1.0,1.0,False,True,1,1,1,1,1,0,1,0,0,0,20,House,0,1
1273189250904342859,1,6,6,Strawberry Hill,42.3780392710286,-71.15101981944983,Private room in home,2,1.0,1.0,105.0,1,365,4.84,4.88,4.88,4.92,4.88,4.88,4.72,0,6,1.0,1.0,False,True,1,1,1,1,1,1,0,1,1,0,23,House,0,1
1277562459880919059,0,1,2,The Port,42.36994,-71.09727,Entire home,6,3.0,5.0,419.0,91,365,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,1,2.5,0.0,False,False,1,1,1,0,0,0,0,1,0,0,10,House,0,0
1277827783190862288,0,55,56,Wellington-Harrington,42.37145,-71.09145,Private room in rental unit,3,1.0,3.0,90.0,1,365,4.7,4.74,4.43,4.78,4.91,4.65,4.83,1,16,1.0,1.0,False,True,0,0,1,1,0,1,1,0,0,1,11,Apartment,0,1
1277836969596342954,0,55,56,Wellington-Harrington,42.37136798876684,-71.09045198630938,Entire rental unit,3,1.0,3.0,107.0,1,365,4.38,4.44,4.06,4.81,4.88,4.88,4.31,1,16,1.0,0.0,False,False,0,0,1,1,0,1,1,0,0,1,12,Apartment,0,1
1278840348596448970,1,12,12,Cambridgeport,42.36482,-71.10318,Entire rental unit,7,3.0,4.0,346.0,2,365,4.98,4.98,5.0,4.97,4.98,4.95,4.9,0,5,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,61,Apartment,0,1
1279180390656048115,0,3,3,Wellington-Harrington,42.37177,-71.09721,Private room in home,2,1.0,1.0,104.0,1,365,4.94,5.0,4.94,5.0,4.82,4.82,4.82,1,3,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,28,House,1,1
1279184126017410140,0,3,3,Wellington-Harrington,42.37153,-71.09744,Private room in home,2,1.0,1.0,150.0,1,365,5.0,4.75,5.0,5.0,4.75,5.0,5.0,1,3,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,42,House,0,1
1279537761128947713,0,5143,5933,Agassiz,42.3849086,-71.1169106,Entire rental unit,2,1.0,1.0,256.0,31,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,Apartment,0,0
1279807588490719470,0,3,3,Wellington-Harrington,42.37380196122843,-71.09554350477332,Entire home,6,3.0,3.0,828.0,1,365,5.0,5.0,5.0,5.0,5.0,4.5,4.0,1,3,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,48,House,0,1
1279860268950640310,1,10,10,North Cambridge,42.39712345210199,-71.12897105054283,Private room in rental unit,1,1.0,1.0,66.0,28,365,5.0,5.0,4.5,5.0,5.0,4.5,4.0,1,3,0.0,1.0,False,True,1,1,1,1,0,0,1,1,0,1,28,Apartment,0,1
1279898269426648627,0,116,206,Riverside,42.36617085090503,-71.11205186430328,Entire rental unit,2,1.0,1.0,171.0,2,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,10,1.0,0.0,False,False,1,1,1,1,0,0,1,1,1,1,29,Apartment,0,1
1280488916169232339,1,3,5,West Cambridge,42.38346623966628,-71.143549573986,Private room in rental unit,2,1.0,1.0,89.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,1.0,False,True,1,0,1,1,0,1,1,1,0,1,37,Apartment,0,1
1282851235589406381,0,2,2,West Cambridge,42.37882,-71.12759,Entire condo,2,2.0,2.0,144.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,0.0,False,False,1,1,1,1,1,0,1,1,1,1,39,Apartment,1,1
1290663516928404456,0,1,1,East Cambridge,42.36976,-71.086,Entire rental unit,4,2.0,2.0,178.0,30,365,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,1,1.0,0.0,False,False,1,1,1,1,1,0,1,1,1,1,35,Apartment,0,0
1293467989847493402,0,1,5,Cambridgeport,42.36154,-71.11203,Entire home,6,3.0,3.0,356.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,3.5,0.0,False,False,1,1,1,0,0,0,0,1,0,0,11,House,0,1
1294300479374224134,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,3,1.0,0.0,40000.0,1,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,0
1294304021677856340,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,8,2.0,0.0,40000.0,1,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,0
1294305526233402995,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,16,4.0,0.0,40000.0,1,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,0
1294306871673069126,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,4,1.0,0.0,493.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,1
1294308699036839896,0,28,32,East Cambridge,42.36671,-71.07489,Room in hotel,4,1.0,0.0,50000.0,1,1125,4.33,4.67,5.0,4.33,5.0,4.67,4.33,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,1
1294309897144946101,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,4,1.0,0.0,40000.0,1,1125,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,1
1294312703904833771,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,2,1.0,0.0,50000.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,1
1294314014496205752,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,2,1.0,0.0,40000.0,1,1125,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,1
1294316868605723863,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,2,1.0,0.0,40000.0,1,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,0
1294334686299509971,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,2,1.0,0.0,40000.0,1,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,26,Hotel_B_and_B,1,0
1294338423489964373,0,28,32,East Cambridge,42.3667097,-71.0748939,Room in hotel,4,1.0,0.0,40000.0,1,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,28,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,25,Hotel_B_and_B,1,0
